ID Transação;Data e Hora;Tipo;Status;Parcela;Bandeira;Valor Bruto;Valor Taxa;Valor Antec.;Valor Liquido;Data Pagamento
974633787;30/03/2024 - 07:54:08;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
974606585;30/03/2024 - 07:04:54;Débito;Pago;1/1;Visa;60;"0,42";0;"59,58";01/04/2024
974607295;30/03/2024 - 07:06:35;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
1005098772;29/03/2024 - 13:21:45;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
1004992648;29/03/2024 - 11:54:23;Débito;Pago;1/1;Visa;"92,93";"0,65";0;"92,28";01/04/2024
974235907;29/03/2024 - 15:07:19;Débito;Pago;1/1;Visa;"23,16";"0,16";0;23;01/04/2024
973916817;29/03/2024 - 10:08:04;Débito;Pago;1/1;Visa;60;"0,42";0;"59,58";01/04/2024
974124545;29/03/2024 - 12:53:37;Débito;Pago;1/1;Visa;30;"0,21";0;"29,79";01/04/2024
974137049;29/03/2024 - 13:05:46;Débito;Pago;1/1;Visa;30;"0,21";0;"29,79";01/04/2024
974137309;29/03/2024 - 13:06:00;Débito;Pago;1/1;Visa;30;"0,21";0;"29,79";01/04/2024
974060443;29/03/2024 - 11:58:09;Débito;Pago;1/1;Visa;100;"0,7";0;"99,3";01/04/2024
973951199;29/03/2024 - 10:35:52;Débito;Pago;1/1;Visa;"396,13";"2,77";0;"393,36";01/04/2024
973958625;29/03/2024 - 10:41:41;Débito;Pago;1/1;Visa;100;"0,7";0;"99,3";01/04/2024
973963295;29/03/2024 - 10:45:07;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
973872793;29/03/2024 - 09:25:56;Débito;Pago;1/1;Visa;100;"0,7";0;"99,3";01/04/2024
1004324432;28/03/2024 - 18:48:53;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
1004337350;28/03/2024 - 18:56:23;Débito;Pago;1/1;Visa;10;"0,07";0;"9,93";01/04/2024
1004114394;28/03/2024 - 16:55:45;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
1004220998;28/03/2024 - 17:52:22;Débito;Pago;1/1;Visa;100;"0,7";0;"99,3";01/04/2024
1004221874;28/03/2024 - 17:52:47;Débito;Pago;1/1;Visa;100;"0,7";0;"99,3";01/04/2024
1004368210;28/03/2024 - 19:16:14;Débito;Pago;1/1;Visa;"235,02";"1,65";0;"233,37";01/04/2024
1004379152;28/03/2024 - 19:23:59;Débito;Pago;1/1;Visa;60;"0,42";0;"59,58";01/04/2024
1004131660;28/03/2024 - 17:05:35;Débito;Pago;1/1;Visa;"271,03";"1,9";0;"269,13";01/04/2024
1004155610;28/03/2024 - 17:18:25;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
1003888482;28/03/2024 - 14:24:26;Débito;Pago;1/1;Visa;60;"0,42";0;"59,58";01/04/2024
1003900038;28/03/2024 - 14:33:18;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
1003922824;28/03/2024 - 14:51:10;Débito;Pago;1/1;Visa;"82,86";"0,58";0;"82,28";01/04/2024
1004046398;28/03/2024 - 16:15:57;Débito;Pago;1/1;Visa;30;"0,21";0;"29,79";01/04/2024
1004070924;28/03/2024 - 16:30:39;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
1003848146;28/03/2024 - 13:53:42;Débito;Pago;1/1;Visa;"109,89";"0,77";0;"109,12";01/04/2024
1003708266;28/03/2024 - 12:16:40;Débito;Pago;1/1;Visa;40;"0,28";0;"39,72";01/04/2024
1003626506;28/03/2024 - 11:22:10;Débito;Pago;1/1;Visa;"96,23";"0,67";0;"95,56";01/04/2024
1003464832;28/03/2024 - 09:11:32;Débito;Pago;1/1;Visa;"146,57";"1,03";0;"145,54";01/04/2024
973511651;28/03/2024 - 19:38:59;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
1003416448;28/03/2024 - 08:24:07;Débito;Pago;1/1;Visa;15;"0,1";0;"14,9";01/04/2024
973188139;28/03/2024 - 16:15:16;Débito;Pago;1/1;Visa;100;"0,7";0;"99,3";01/04/2024
973363835;28/03/2024 - 18:01:51;Débito;Pago;1/1;Visa;"43,21";"0,3";0;"42,91";01/04/2024
973370159;28/03/2024 - 18:05:30;Débito;Pago;1/1;Visa;18;"0,13";0;"17,87";01/04/2024
973318297;28/03/2024 - 17:36:04;Débito;Pago;1/1;Visa;40;"0,28";0;"39,72";01/04/2024
973158551;28/03/2024 - 15:54:31;Débito;Pago;1/1;Visa;"215,28";"1,51";0;"213,77";01/04/2024
972528355;28/03/2024 - 07:20:29;Débito;Pago;1/1;Visa;60;"0,42";0;"59,58";01/04/2024
973085251;28/03/2024 - 14:59:09;Débito;Pago;1/1;Visa;25;"0,18";0;"24,82";01/04/2024
972765113;28/03/2024 - 11:01:45;Débito;Pago;1/1;Visa;"8,34";"0,06";0;"8,28";01/04/2024
972609509;28/03/2024 - 08:50:59;Débito;Pago;1/1;Visa;60;"0,42";0;"59,58";01/04/2024
972625643;28/03/2024 - 09:06:13;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
972649763;28/03/2024 - 09:27:31;Débito;Pago;1/1;Visa;"69,8";"0,49";0;"69,31";01/04/2024
972541017;28/03/2024 - 07:36:08;Débito;Pago;1/1;Visa;40;"0,28";0;"39,72";01/04/2024
972543495;28/03/2024 - 07:39:12;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
1007307648;31/03/2024 - 12:52:16;Débito;Pago;1/1;Visa;"196,68";"1,38";0;"195,3";01/04/2024
1007335284;31/03/2024 - 13:14:57;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
1007516756;31/03/2024 - 16:28:13;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
976334101;31/03/2024 - 14:54:27;Débito;Pago;1/1;Visa;40;"0,28";0;"39,72";01/04/2024
976342005;31/03/2024 - 15:04:45;Débito;Pago;1/1;Visa;20;"0,14";0;"19,86";01/04/2024
976190557;31/03/2024 - 12:29:54;Débito;Pago;1/1;Visa;12;"0,08";0;"11,92";01/04/2024
976165735;31/03/2024 - 12:12:10;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";01/04/2024
976171699;31/03/2024 - 12:16:14;Débito;Pago;1/1;Visa;100;"0,7";0;"99,3";01/04/2024
976175651;31/03/2024 - 12:18:59;Débito;Pago;1/1;Visa;150;"1,05";0;"148,95";01/04/2024
975883281;31/03/2024 - 08:31:36;Débito;Pago;1/1;Visa;"45,57";"0,32";0;"45,25";01/04/2024
972542241;28/03/2024 - 07:37:44;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
972664659;28/03/2024 - 09:40:16;Débito;Pago;1/1;Mastercard;150;"1,05";0;"148,95";01/04/2024
972492383;28/03/2024 - 06:16:15;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
972494965;28/03/2024 - 06:23:17;Débito;Pago;1/1;Mastercard;"92,81";"0,65";0;"92,16";01/04/2024
972636881;28/03/2024 - 09:16:34;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
972645277;28/03/2024 - 09:23:32;Débito;Pago;1/1;Mastercard;200;"1,4";0;"198,6";01/04/2024
972830245;28/03/2024 - 11:48:14;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
972832727;28/03/2024 - 11:49:56;Débito;Pago;1/1;Mastercard;"128,19";"0,9";0;"127,29";01/04/2024
972858325;28/03/2024 - 12:07:20;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
972868559;28/03/2024 - 12:14:14;Débito;Pago;1/1;Mastercard;25;"0,18";0;"24,82";01/04/2024
972925513;28/03/2024 - 12:53:29;Débito;Pago;1/1;Mastercard;"226,27";"1,58";0;"224,69";01/04/2024
972608355;28/03/2024 - 08:49:46;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
973090035;28/03/2024 - 15:02:54;Débito;Pago;1/1;Mastercard;110;"0,77";0;"109,23";01/04/2024
973071765;28/03/2024 - 14:48:46;Débito;Pago;1/1;Mastercard;"58,85";"0,41";0;"58,44";01/04/2024
972569495;28/03/2024 - 08:09:29;Débito;Pago;1/1;Mastercard;170;"1,19";0;"168,81";01/04/2024
972570221;28/03/2024 - 08:10:20;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
973039103;28/03/2024 - 14:22:57;Débito;Pago;1/1;Mastercard;"27,97";"0,2";0;"27,77";01/04/2024
973041011;28/03/2024 - 14:24:34;Débito;Pago;1/1;Mastercard;40;"0,28";0;"39,72";01/04/2024
973044409;28/03/2024 - 14:27:23;Débito;Pago;1/1;Mastercard;10;"0,07";0;"9,93";01/04/2024
973057371;28/03/2024 - 14:37:40;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
972729055;28/03/2024 - 10:33:46;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
973097123;28/03/2024 - 15:08:18;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
972524549;28/03/2024 - 07:15:09;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
973347507;28/03/2024 - 17:52:32;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
973302735;28/03/2024 - 17:27:11;Débito;Pago;1/1;Mastercard;60;"0,42";0;"59,58";01/04/2024
973315303;28/03/2024 - 17:34:23;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
973195127;28/03/2024 - 16:20:09;Débito;Pago;1/1;Mastercard;"74,9";"0,52";0;"74,38";01/04/2024
973195945;28/03/2024 - 16:20:40;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
973208963;28/03/2024 - 16:29:21;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
973177527;28/03/2024 - 16:08:00;Débito;Pago;1/1;Mastercard;10;"0,07";0;"9,93";01/04/2024
973100567;28/03/2024 - 15:10:56;Débito;Pago;1/1;Mastercard;"66,41";"0,46";0;"65,95";01/04/2024
973109671;28/03/2024 - 15:17:46;Débito;Pago;1/1;Mastercard;"179,8";"1,26";0;"178,54";01/04/2024
973123473;28/03/2024 - 15:28:19;Débito;Pago;1/1;Mastercard;"35,06";"0,25";0;"34,81";01/04/2024
1003419260;28/03/2024 - 08:27:07;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
1003422336;28/03/2024 - 08:30:13;Débito;Pago;1/1;Mastercard;60;"0,42";0;"59,58";01/04/2024
973388897;28/03/2024 - 18:16:34;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
973390377;28/03/2024 - 18:17:27;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
973570785;28/03/2024 - 20:30:47;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
973579697;28/03/2024 - 20:39:52;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
973591665;28/03/2024 - 20:52:27;Débito;Pago;1/1;Mastercard;150;"1,05";0;"148,95";01/04/2024
1003394580;28/03/2024 - 08:00:10;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
1003405618;28/03/2024 - 08:12:16;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1003409568;28/03/2024 - 08:16:29;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
1003337526;28/03/2024 - 06:46:30;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
973493923;28/03/2024 - 19:25:20;Débito;Pago;1/1;Mastercard;65;"0,46";0;"64,54";01/04/2024
973504961;28/03/2024 - 19:33:34;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
973508131;28/03/2024 - 19:36:13;Débito;Pago;1/1;Mastercard;"128,19";"0,9";0;"127,29";01/04/2024
1003636988;28/03/2024 - 11:29:28;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
1003590118;28/03/2024 - 10:55:16;Débito;Pago;1/1;Mastercard;"57,9";"0,41";0;"57,49";01/04/2024
1003482152;28/03/2024 - 09:27:22;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1003504386;28/03/2024 - 09:46:26;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
973244611;28/03/2024 - 16:52:32;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1003412536;28/03/2024 - 08:19:43;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
1003413866;28/03/2024 - 08:21:13;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1003711140;28/03/2024 - 12:18:34;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1003742484;28/03/2024 - 12:39:19;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
1003662388;28/03/2024 - 11:46:55;Débito;Pago;1/1;Mastercard;25;"0,18";0;"24,82";01/04/2024
1003524164;28/03/2024 - 10:02:35;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1003620682;28/03/2024 - 11:17:54;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
1003760072;28/03/2024 - 12:50:33;Débito;Pago;1/1;Mastercard;"7,75";"0,05";0;"7,7";01/04/2024
1003779566;28/03/2024 - 13:03:32;Débito;Pago;1/1;Mastercard;10;"0,07";0;"9,93";01/04/2024
1003821908;28/03/2024 - 13:33:58;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
1003895826;28/03/2024 - 14:30:02;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
974682549;30/03/2024 - 08:46:53;Débito;Pago;1/1;Mastercard;"167,12";"1,17";0;"165,95";01/04/2024
1004093546;28/03/2024 - 16:43:42;Débito;Pago;1/1;Mastercard;38;"0,27";0;"37,73";01/04/2024
1004187304;28/03/2024 - 17:34:45;Débito;Pago;1/1;Mastercard;180;"1,26";0;"178,74";01/04/2024
1004089282;28/03/2024 - 16:41:13;Débito;Pago;1/1;Mastercard;"115,94";"0,81";0;"115,13";01/04/2024
1004090442;28/03/2024 - 16:41:52;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
1004135996;28/03/2024 - 17:07:49;Débito;Pago;1/1;Mastercard;15;"0,1";0;"14,9";01/04/2024
1004151282;28/03/2024 - 17:15:58;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
1004292654;28/03/2024 - 18:30:35;Débito;Pago;1/1;Mastercard;"19,3";"0,14";0;"19,16";01/04/2024
1004259112;28/03/2024 - 18:12:17;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
1004268288;28/03/2024 - 18:17:14;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
1004341644;28/03/2024 - 18:59:04;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1004362366;28/03/2024 - 19:12:17;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
1004365138;28/03/2024 - 19:14:08;Débito;Pago;1/1;Mastercard;150;"1,05";0;"148,95";01/04/2024
1004331498;28/03/2024 - 18:52:57;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1004409308;28/03/2024 - 19:45:40;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
1004299098;28/03/2024 - 18:34:21;Débito;Pago;1/1;Mastercard;25;"0,18";0;"24,82";01/04/2024
973883755;29/03/2024 - 09:37:08;Débito;Pago;1/1;Mastercard;"260,98";"1,83";0;"259,15";01/04/2024
1004540220;28/03/2024 - 21:48:01;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
973901845;29/03/2024 - 09:53:47;Débito;Pago;1/1;Mastercard;"219,36";"1,54";0;"217,82";01/04/2024
973847857;29/03/2024 - 08:58:46;Débito;Pago;1/1;Mastercard;70;"0,49";0;"69,51";01/04/2024
973829085;29/03/2024 - 08:35:28;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
974191699;29/03/2024 - 14:08:42;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
974202933;29/03/2024 - 14:22:37;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
973869365;29/03/2024 - 09:22:19;Débito;Pago;1/1;Mastercard;70;"0,49";0;"69,51";01/04/2024
973937677;29/03/2024 - 10:25:32;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
974271561;29/03/2024 - 15:58:22;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
974265883;29/03/2024 - 15:50:38;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
974247863;29/03/2024 - 15:24:09;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
974255479;29/03/2024 - 15:35:13;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
973921397;29/03/2024 - 10:12:00;Débito;Pago;1/1;Mastercard;200;"1,4";0;"198,6";01/04/2024
974216157;29/03/2024 - 14:40:03;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
974218359;29/03/2024 - 14:43:04;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
974219473;29/03/2024 - 14:44:43;Débito;Pago;1/1;Mastercard;"289,79";"2,03";0;"287,76";01/04/2024
974223147;29/03/2024 - 14:50:14;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1004942126;29/03/2024 - 11:20:00;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
1004948344;29/03/2024 - 11:23:58;Débito;Pago;1/1;Mastercard;"210,64";"1,47";0;"209,17";01/04/2024
1004952492;29/03/2024 - 11:26:33;Débito;Pago;1/1;Mastercard;"118,66";"0,83";0;"117,83";01/04/2024
1005048862;29/03/2024 - 12:36:15;Débito;Pago;1/1;Mastercard;60;"0,42";0;"59,58";01/04/2024
1005060168;29/03/2024 - 12:46:12;Débito;Pago;1/1;Mastercard;"95,42";"0,67";0;"94,75";01/04/2024
1005079818;29/03/2024 - 13:03:52;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1005016188;29/03/2024 - 12:10:42;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
1005018344;29/03/2024 - 12:12:18;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
974610359;30/03/2024 - 07:13:31;Débito;Pago;1/1;Mastercard;"119,62";"0,84";0;"118,78";01/04/2024
1005095822;29/03/2024 - 13:18:58;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
1004922728;29/03/2024 - 11:06:14;Débito;Pago;1/1;Mastercard;99;"0,69";0;"98,31";01/04/2024
974665361;30/03/2024 - 08:30:52;Débito;Pago;1/1;Mastercard;70;"0,49";0;"69,51";01/04/2024
974734931;30/03/2024 - 09:27:31;Débito;Pago;1/1;Mastercard;"194,37";"1,36";0;"193,01";01/04/2024
975123765;30/03/2024 - 13:02:11;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
975279397;30/03/2024 - 14:59:19;Débito;Pago;1/1;Mastercard;200;"1,4";0;"198,6";01/04/2024
975194105;30/03/2024 - 13:50:48;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
975194613;30/03/2024 - 13:51:09;Débito;Pago;1/1;Mastercard;80;"0,56";0;"79,44";01/04/2024
975120915;30/03/2024 - 13:00:19;Débito;Pago;1/1;Mastercard;"171,62";"1,2";0;"170,42";01/04/2024
975302743;30/03/2024 - 15:19:08;Débito;Pago;1/1;Mastercard;6;"0,04";0;"5,96";01/04/2024
975362307;30/03/2024 - 16:07:56;Débito;Pago;1/1;Mastercard;"354,58";"2,48";0;"352,1";01/04/2024
975293547;30/03/2024 - 15:11:35;Débito;Pago;1/1;Mastercard;"16,35";"0,11";0;"16,24";01/04/2024
975523409;30/03/2024 - 18:20:52;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
975392651;30/03/2024 - 16:32:38;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
974955865;30/03/2024 - 11:30:59;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
975563539;30/03/2024 - 18:55:40;Débito;Pago;1/1;Mastercard;60;"0,42";0;"59,58";01/04/2024
975555347;30/03/2024 - 18:48:47;Débito;Pago;1/1;Mastercard;70;"0,49";0;"69,51";01/04/2024
975674023;30/03/2024 - 20:42:00;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
1005623066;30/03/2024 - 07:44:51;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
1005634720;30/03/2024 - 08:01:26;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
975585931;30/03/2024 - 19:14:57;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1005747438;30/03/2024 - 09:36:34;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
1005760630;30/03/2024 - 09:44:50;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1005762624;30/03/2024 - 09:46:02;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
1005883176;30/03/2024 - 10:53:09;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
1005890444;30/03/2024 - 10:57:01;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
975892433;31/03/2024 - 08:44:08;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1006735244;30/03/2024 - 20:55:41;Débito;Pago;1/1;Mastercard;15;"0,1";0;"14,9";01/04/2024
1006157214;30/03/2024 - 13:17:13;Débito;Pago;1/1;Mastercard;200;"1,4";0;"198,6";01/04/2024
1006163896;30/03/2024 - 13:21:38;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1006167640;30/03/2024 - 13:23:59;Débito;Pago;1/1;Mastercard;40;"0,28";0;"39,72";01/04/2024
1006248956;30/03/2024 - 14:22:24;Débito;Pago;1/1;Mastercard;"11,58";"0,08";0;"11,5";01/04/2024
1006527792;30/03/2024 - 17:57:01;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
1006640056;30/03/2024 - 19:25:25;Débito;Pago;1/1;Mastercard;"14,5";"0,1";0;"14,4";01/04/2024
1006646680;30/03/2024 - 19:31:02;Débito;Pago;1/1;Mastercard;"136,47";"0,96";0;"135,51";01/04/2024
1006484574;30/03/2024 - 17:24:04;Débito;Pago;1/1;Mastercard;18;"0,13";0;"17,87";01/04/2024
1006497580;30/03/2024 - 17:34:17;Débito;Pago;1/1;Mastercard;15;"0,1";0;"14,9";01/04/2024
1006505780;30/03/2024 - 17:40:26;Débito;Pago;1/1;Mastercard;"125,24";"0,88";0;"124,36";01/04/2024
1006374010;30/03/2024 - 15:59:49;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
1006387564;30/03/2024 - 16:10:17;Débito;Pago;1/1;Mastercard;"53,8";"0,38";0;"53,42";01/04/2024
1006400060;30/03/2024 - 16:19:41;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
1006454482;30/03/2024 - 17:01:14;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1006263422;30/03/2024 - 14:33:36;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1006267570;30/03/2024 - 14:36:38;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
976138475;31/03/2024 - 11:54:55;Débito;Pago;1/1;Mastercard;60;"0,42";0;"59,58";01/04/2024
976141799;31/03/2024 - 11:56:56;Débito;Pago;1/1;Mastercard;"164,43";"1,15";0;"163,28";01/04/2024
976178269;31/03/2024 - 12:20:51;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
976116531;31/03/2024 - 11:41:42;Débito;Pago;1/1;Mastercard;"6,2";"0,04";0;"6,16";01/04/2024
976202703;31/03/2024 - 12:38:34;Débito;Pago;1/1;Mastercard;120;"0,84";0;"119,16";01/04/2024
976275343;31/03/2024 - 13:44:10;Débito;Pago;1/1;Mastercard;"49,99";"0,35";0;"49,64";01/04/2024
976325773;31/03/2024 - 14:44:01;Débito;Pago;1/1;Mastercard;"34,39";"0,24";0;"34,15";01/04/2024
976101045;31/03/2024 - 11:32:08;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
976108557;31/03/2024 - 11:36:43;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";01/04/2024
976110487;31/03/2024 - 11:37:52;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
976028543;31/03/2024 - 10:45:47;Débito;Pago;1/1;Mastercard;"161,11";"1,13";0;"159,98";01/04/2024
976035539;31/03/2024 - 10:50:25;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
975973131;31/03/2024 - 10:03:55;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
975930887;31/03/2024 - 09:26:33;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1006767492;30/03/2024 - 21:31:40;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
975881183;31/03/2024 - 08:28:26;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
976392261;31/03/2024 - 16:07:43;Débito;Pago;1/1;Mastercard;"2,11";"0,01";0;"2,1";01/04/2024
976352517;31/03/2024 - 15:17:52;Débito;Pago;1/1;Mastercard;86;"0,6";0;"85,4";01/04/2024
1007111148;31/03/2024 - 10:49:20;Débito;Pago;1/1;Mastercard;70;"0,49";0;"69,51";01/04/2024
1007517424;31/03/2024 - 16:29:00;Débito;Pago;1/1;Mastercard;15;"0,1";0;"14,9";01/04/2024
1007539912;31/03/2024 - 16:53:50;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
1007540208;31/03/2024 - 16:54:09;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
1007341682;31/03/2024 - 13:21:03;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";01/04/2024
1007346492;31/03/2024 - 13:25:28;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";01/04/2024
1007273002;31/03/2024 - 12:26:57;Débito;Pago;1/1;Mastercard;200;"1,4";0;"198,6";01/04/2024
1007293446;31/03/2024 - 12:41:38;Débito;Pago;1/1;Mastercard;"70,22";"0,49";0;"69,73";01/04/2024
1007304544;31/03/2024 - 12:49:45;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1007147650;31/03/2024 - 11:11:34;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
1007155492;31/03/2024 - 11:16:13;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";01/04/2024
